# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;
3.617580000000000E+009;-4.928705694779722E+001;1.592297808000329E+002;
3.617585000000000E+009;-4.955138249791914E+001;1.590240313232285E+002;
3.617590000000000E+009;-4.929140274026055E+001;1.609454021521020E+002;
3.617595000000000E+009;-4.921134777164807E+001;1.641526380848229E+002;
3.617600000000000E+009;-4.867197037144688E+001;1.595071078988046E+002;
3.617605000000000E+009;-4.946937857422587E+001;1.595165442112350E+002;
3.617610000000000E+009;-4.945961786598608E+001;1.592404139624731E+002;
3.617615000000000E+009;-4.978228033448072E+001;1.618905251609941E+002;
3.617620000000000E+009;-4.896329931197107E+001;1.628898638264592E+002;
3.617625000000000E+009;-4.897443516689569E+001;1.582486273994034E+002;
3.617630000000000E+009;-4.859551588484196E+001;1.609195330382619E+002;
3.617635000000000E+009;-4.899401296966838E+001;1.569360818929812E+002;
3.617640000000000E+009;-4.905997334198082E+001;1.569428041258209E+002;
3.617645000000000E+009;-4.918972060136666E+001;1.583698131315123E+002;
3.617650000000000E+009;-4.888880829678644E+001;1.577146759167192E+002;
3.617655000000000E+009;-4.914577898708396E+001;1.584665069371080E+002;
3.617660000000000E+009;-4.889791936184783E+001;1.565218904786939E+002;
3.617665000000000E+009;-4.883707825414356E+001;1.587541592664065E+002;
3.617670000000000E+009;-4.910502237349271E+001;1.601518616039843E+002;
3.617675000000000E+009;-4.913933006772386E+001;1.595996002354959E+002;
3.617680000000000E+009;-4.882228047589550E+001;1.616588056321539E+002;
3.617685000000000E+009;-4.916772802425184E+001;1.556178501054845E+002;
3.617690000000000E+009;-4.873912928730462E+001;1.583625586701978E+002;
3.617695000000000E+009;-4.942153004095921E+001;1.612584854954498E+002;
3.617700000000000E+009;-4.909413367449444E+001;1.611746203592558E+002;
3.617705000000000E+009;-4.925068541966711E+001;1.582505319243020E+002;
3.617710000000000E+009;-4.926329223543900E+001;1.610391109844263E+002;
3.617715000000000E+009;-4.911054740221930E+001;1.587728797496048E+002;
3.617720000000000E+009;-4.894834761948553E+001;1.585536455188595E+002;
3.617725000000000E+009;-4.968776484221124E+001;1.584226921410409E+002;
3.617730000000000E+009;-4.871702398262223E+001;1.573478848055280E+002;
3.617735000000000E+009;-4.886237872558885E+001;1.597793886441036E+002;
3.617740000000000E+009;-4.922979299274545E+001;1.590806018586021E+002;
3.617745000000000E+009;-4.930763354206494E+001;1.602128173629679E+002;
3.617750000000000E+009;-4.888544643262974E+001;1.585893374095308E+002;
3.617755000000000E+009;-4.932188317177467E+001;1.564832386810306E+002;
3.617760000000000E+009;-4.890813264017849E+001;1.575581966017235E+002;
3.617765000000000E+009;-4.910900274248946E+001;1.573926611382838E+002;
3.617770000000000E+009;-4.934588921005314E+001;1.607451836555963E+002;
3.617775000000000E+009;-4.936999150281710E+001;1.577767830426095E+002;
3.617780000000000E+009;-4.914449925001821E+001;1.575149694221457E+002;
3.617785000000000E+009;-4.936145919861492E+001;1.597651729342159E+002;
3.617790000000000E+009;-4.891246989466133E+001;1.573888689011992E+002;
3.617795000000000E+009;-4.908753300438605E+001;1.579891330205337E+002;
3.617800000000000E+009;-4.888805565320804E+001;1.586109820474526E+002;
3.617805000000000E+009;-4.914817697277920E+001;1.581429249576046E+002;
3.617810000000000E+009;-4.923561585487435E+001;1.575314411522317E+002;
3.617815000000000E+009;-4.900022906641596E+001;1.623204655849564E+002;
3.617820000000000E+009;-4.951544413309209E+001;1.573931762295740E+002;
3.617825000000000E+009;-4.914795548981459E+001;1.573633368229274E+002;
3.617830000000000E+009;-4.931411496401461E+001;1.581597640074845E+002;
3.617835000000000E+009;-4.903245747943456E+001;1.564575046493951E+002;
3.617840000000000E+009;-4.895211133226594E+001;1.557863346373774E+002;
3.617845000000000E+009;-4.923121014844780E+001;1.572157430562905E+002;
3.617850000000000E+009;-4.955752171809604E+001;1.575326671805930E+002;
3.617855000000000E+009;-4.935635848528339E+001;1.575444458067049E+002;
3.617860000000000E+009;-4.919223140462226E+001;1.589754944162822E+002;
3.617865000000000E+009;-4.880667410713543E+001;1.568735787848360E+002;
3.617870000000000E+009;-4.949744771735091E+001;1.531934953210243E+002;
3.617875000000000E+009;-4.894676232168792E+001;1.582303969368370E+002;
3.617880000000000E+009;-4.927118327249062E+001;1.596488215907872E+002;
3.617885000000000E+009;-4.969444616716373E+001;1.578713998845285E+002;
3.617890000000000E+009;-4.883837023124654E+001;1.551942024799678E+002;
3.617895000000000E+009;-4.874301798690389E+001;1.604268401738316E+002;
3.617900000000000E+009;-4.927131739516844E+001;1.566385870069510E+002;
3.617905000000000E+009;-4.908774473757088E+001;1.567885714079148E+002;
3.617910000000000E+009;-4.883661666672035E+001;1.555114860089547E+002;
3.617915000000000E+009;-4.915350583157821E+001;1.631549441633187E+002;
3.617920000000000E+009;-4.872164527684450E+001;1.570416122880027E+002;
3.617925000000000E+009;-4.911075894509189E+001;1.586430590786446E+002;
3.617930000000000E+009;-4.860119987675091E+001;1.562940975488821E+002;
3.617935000000000E+009;-4.902009597934190E+001;1.580213922243388E+002;
3.617940000000000E+009;-4.908747113719713E+001;1.569909056242605E+002;
3.617945000000000E+009;-4.934194568322239E+001;1.567051814084783E+002;
3.617950000000000E+009;-4.916006770632215E+001;1.563536794865347E+002;
3.617955000000000E+009;-4.915871041710322E+001;1.566524258553036E+002;
3.617960000000000E+009;-4.914923605535514E+001;1.557915962991413E+002;
3.617965000000000E+009;-4.910047409363269E+001;1.563912980110387E+002;
3.617970000000000E+009;-4.923339234345060E+001;1.556783972329397E+002;
3.617975000000000E+009;-4.914203407618945E+001;1.558623415116878E+002;
3.617980000000000E+009;-4.908738008231940E+001;1.566846457003849E+002;
3.617985000000000E+009;-4.907358408420428E+001;1.566023399354541E+002;
3.617990000000000E+009;-4.913112621129042E+001;1.562930887570760E+002;
3.617995000000000E+009;-4.912947181982759E+001;1.549990984861824E+002;
3.618000000000000E+009;-4.906517384027175E+001;1.564086256580274E+002;
3.618005000000000E+009;-4.906362532499232E+001;1.564557172661460E+002;
3.618010000000000E+009;-4.907217301545135E+001;1.563250507853739E+002;
3.618015000000000E+009;-4.912619665379761E+001;1.559492641880695E+002;
3.618020000000000E+009;-4.907430496578598E+001;1.562308021312212E+002;
3.618025000000000E+009;-4.908551625305090E+001;1.557076899372002E+002;
3.618030000000000E+009;-4.910956375256330E+001;1.559757486916440E+002;
3.618035000000000E+009;-4.911928783224414E+001;1.560128463516960E+002;
3.618040000000000E+009;-4.906730989740984E+001;1.560865461686910E+002;
3.618045000000000E+009;-4.907957899461800E+001;1.563560299438931E+002;
3.618050000000000E+009;-4.922971806913552E+001;1.556296270052546E+002;
3.618055000000000E+009;-4.924622158928855E+001;1.556056530246846E+002;
3.618060000000000E+009;-4.918881729226861E+001;1.552606788333228E+002;
3.618065000000000E+009;-4.911409558417062E+001;1.553705795192348E+002;
3.618070000000000E+009;-4.918843759107921E+001;1.553336559720853E+002;
3.618075000000000E+009;-4.895753123371429E+001;1.556463351000114E+002;
3.618080000000000E+009;-4.904157260868549E+001;1.554591226017488E+002;
3.618085000000000E+009;-4.911754186602543E+001;1.554631801070938E+002;
3.618090000000000E+009;-4.910359046090720E+001;1.556781970400656E+002;
3.618095000000000E+009;-4.916986220943559E+001;1.553947401993218E+002;
3.618100000000000E+009;-4.914533904386565E+001;1.551267182398380E+002;
3.618105000000000E+009;-4.908180000506911E+001;1.548830248599494E+002;
3.618110000000000E+009;-4.910583347181130E+001;1.550159899342401E+002;
3.618115000000000E+009;-4.916844250241848E+001;1.550926985863598E+002;
3.618120000000000E+009;-4.916207200795256E+001;1.550705348811111E+002;
3.618125000000000E+009;-4.910429421494885E+001;1.548277259439984E+002;
3.618130000000000E+009;-4.919724475458835E+001;1.547322594203984E+002;
3.618135000000000E+009;-4.907755092783266E+001;1.546071128947524E+002;
3.618140000000000E+009;-4.911843238583798E+001;1.545352632953080E+002;
3.618145000000000E+009;-4.911249329799590E+001;1.547295671633986E+002;
3.618150000000000E+009;-4.917576062850582E+001;1.538375386244416E+002;
3.618155000000000E+009;-4.913749553797275E+001;1.543474516360669E+002;
3.618160000000000E+009;-4.915980253587755E+001;1.548035492011414E+002;
3.618165000000000E+009;-4.919558237838302E+001;1.542254285042868E+002;
3.618170000000000E+009;-4.909425177311459E+001;1.540020068735172E+002;
3.618175000000000E+009;-4.911825689078619E+001;1.539268058438319E+002;
3.618180000000000E+009;-4.909995839837273E+001;1.539886958804171E+002;
3.618185000000000E+009;-4.907823636042890E+001;1.534519222748029E+002;
3.618190000000000E+009;-4.912099105317031E+001;1.540423726399213E+002;
3.618195000000000E+009;-4.923387166511296E+001;1.547340517981485E+002;
3.618200000000000E+009;-4.912872317320726E+001;1.544585019619460E+002;
3.618205000000000E+009;-4.925274483321548E+001;1.548637498760395E+002;
3.618210000000000E+009;-4.914049811009810E+001;1.535685237508939E+002;
3.618215000000000E+009;-4.913011407045470E+001;1.538145645503627E+002;
3.618220000000000E+009;-4.914460555667488E+001;1.539049374207667E+002;
3.618225000000000E+009;-4.912804962540087E+001;1.544796365897050E+002;
3.618230000000000E+009;-4.904639840081762E+001;1.538121384922038E+002;
3.618235000000000E+009;-4.911225658010998E+001;1.536022164524790E+002;
3.618240000000000E+009;-4.924257680946951E+001;1.538427250506752E+002;
3.618245000000000E+009;-4.907551611323848E+001;1.532119678235866E+002;
3.618250000000000E+009;-4.908040570744825E+001;1.550215883496720E+002;
3.618255000000000E+009;-4.972656196010939E+001;1.535414390396977E+002;
3.618260000000000E+009;-4.867429479193661E+001;1.540160207295708E+002;
3.618265000000000E+009;-4.885141571060554E+001;1.529333313682571E+002;
3.618270000000000E+009;-4.911168222014197E+001;1.516593548855946E+002;
3.618275000000000E+009;-4.914871932255119E+001;1.540712645749631E+002;
3.618280000000000E+009;-4.898489048147201E+001;1.519378464818674E+002;
3.618285000000000E+009;-4.934406605776728E+001;1.533529429163574E+002;
3.618290000000000E+009;-4.858817782857735E+001;1.521836017149756E+002;
3.618295000000000E+009;-4.895611654144230E+001;1.549928253101722E+002;
3.618300000000000E+009;-4.957382573674400E+001;1.542470544130422E+002;
3.618305000000000E+009;-4.924533399054177E+001;1.525364057255257E+002;
3.618310000000000E+009;-4.892906091614968E+001;1.528934426212516E+002;
3.618315000000000E+009;-4.888070425033676E+001;1.537595715613636E+002;
3.618320000000000E+009;-4.920777999222039E+001;1.521988091435988E+002;
3.618325000000000E+009;-4.879677623871380E+001;1.569811872956522E+002;
3.618330000000000E+009;-4.916977983208416E+001;1.528066284337045E+002;
3.618335000000000E+009;-4.894806464818913E+001;1.530108829146358E+002;
3.618340000000000E+009;-4.915612128136827E+001;1.537809097901628E+002;
3.618345000000000E+009;-4.905882428628810E+001;1.541354051475211E+002;
3.618350000000000E+009;-4.877290551200328E+001;1.491489746282832E+002;
3.618355000000000E+009;-4.911634932308086E+001;1.551616132394364E+002;
3.618360000000000E+009;-4.906129839454054E+001;1.521369918562756E+002;
3.618365000000000E+009;-4.934128238796384E+001;1.534559510391842E+002;
3.618370000000000E+009;-4.936817184774207E+001;1.551819056131247E+002;
3.618375000000000E+009;-4.980029525186264E+001;1.512209427151514E+002;
3.618380000000000E+009;-4.915621000011669E+001;1.519133825302788E+002;
3.618385000000000E+009;-4.961884493807762E+001;1.539507711299634E+002;
3.618390000000000E+009;-4.897546596863290E+001;1.520548736960739E+002;
3.618395000000000E+009;-4.889304375061463E+001;1.562775375736105E+002;
3.618400000000000E+009;-4.911187964471257E+001;1.510928412020375E+002;
3.618405000000000E+009;-4.882170644178576E+001;1.548150458232862E+002;
3.618410000000000E+009;-4.912207021321230E+001;1.525192002886322E+002;
3.618415000000000E+009;-4.914986479900009E+001;1.525331495992076E+002;
3.618420000000000E+009;-4.911993510856367E+001;1.519334101554580E+002;
3.618425000000000E+009;-4.915590023500908E+001;1.522880012423893E+002;
3.618430000000000E+009;-4.909896454908855E+001;1.517756893110134E+002;
3.618435000000000E+009;-4.912595662683621E+001;1.523005220757647E+002;
3.618440000000000E+009;-4.909026636139636E+001;1.518626793301137E+002;
3.618445000000000E+009;-4.911619843687889E+001;1.519181841026653E+002;
3.618450000000000E+009;-4.922160475547920E+001;1.513524919912335E+002;
3.618455000000000E+009;-4.914023363131892E+001;1.520992048732423E+002;
3.618460000000000E+009;-4.908654076984857E+001;1.513691557918356E+002;
3.618465000000000E+009;-4.914246112984746E+001;1.515139126830032E+002;
3.618470000000000E+009;-4.910614496236605E+001;1.526576030352962E+002;
3.618475000000000E+009;-4.907674716373292E+001;1.514185895981502E+002;
3.618480000000000E+009;-4.918761376569012E+001;1.518280954229765E+002;
3.618485000000000E+009;-4.917860635495131E+001;1.513812022728486E+002;
3.618490000000000E+009;-4.909550784302127E+001;1.519694039879481E+002;
3.618495000000000E+009;-4.903324100976329E+001;1.517297624469183E+002;
3.618500000000000E+009;-4.911483046319460E+001;1.513399291443978E+002;
3.618505000000000E+009;-4.904898056749792E+001;1.513552259087351E+002;
3.618510000000000E+009;-4.911434550070780E+001;1.507412297380432E+002;
3.618515000000000E+009;-4.917915004334610E+001;1.512927117173717E+002;
3.618520000000000E+009;-4.906216387640615E+001;1.512679014500962E+002;
3.618525000000000E+009;-4.912477724644696E+001;1.508097205835364E+002;
3.618530000000000E+009;-4.901225942228651E+001;1.509644054188871E+002;
3.618535000000000E+009;-4.915578468404974E+001;1.508190207221379E+002;
3.618540000000000E+009;-4.933645693119808E+001;1.511928613049117E+002;
3.618545000000000E+009;-4.928160211822042E+001;1.507819121557650E+002;
3.618550000000000E+009;-4.904756196488567E+001;1.533755056535748E+002;
3.618555000000000E+009;-4.913064889399740E+001;1.505920252300026E+002;
3.618560000000000E+009;-4.906187051142246E+001;1.508740875994469E+002;
3.618565000000000E+009;-4.908749331091266E+001;1.505476163372611E+002;
3.618570000000000E+009;-4.911238367925169E+001;1.507034284413605E+002;
3.618575000000000E+009;-4.912719089847740E+001;1.509228395670096E+002;
3.618580000000000E+009;-4.907831637458763E+001;1.506464681556800E+002;
3.618585000000000E+009;-4.907775715895301E+001;1.503708345338353E+002;
3.618590000000000E+009;-4.917008002082439E+001;1.506048887070424E+002;
3.618595000000000E+009;-4.911938185243537E+001;1.502441938118708E+002;
3.618600000000000E+009;-4.906608860265321E+001;1.502446645181925E+002;
3.618605000000000E+009;-4.901189626449025E+001;1.502280575897180E+002;
3.618610000000000E+009;-4.918621556150533E+001;1.504373684119060E+002;
3.618615000000000E+009;-4.908463755172271E+001;1.501864816302241E+002;
3.618620000000000E+009;-4.910414587011110E+001;1.496347796608698E+002;
3.618625000000000E+009;-4.904855719849502E+001;1.498840905264691E+002;
3.618630000000000E+009;-4.909949248495466E+001;1.496509136051887E+002;
3.618635000000000E+009;-4.911670623028320E+001;1.505767139010941E+002;
3.618640000000000E+009;-4.909243393354912E+001;1.498116440440587E+002;
3.618645000000000E+009;-4.913692752067590E+001;1.498735097007725E+002;
3.618650000000000E+009;-4.915099576359216E+001;1.494442942906661E+002;
3.618655000000000E+009;-4.908782691706291E+001;1.498613426391951E+002;
3.618660000000000E+009;-4.917675836980792E+001;1.498157849225206E+002;
3.618665000000000E+009;-4.914457001470098E+001;1.497164869722033E+002;
3.618670000000000E+009;-4.913228407486543E+001;1.497788150835935E+002;
3.618675000000000E+009;-4.907281036870266E+001;1.493513346217303E+002;
3.618680000000000E+009;-4.899180257941505E+001;1.499598535693726E+002;
3.618685000000000E+009;-4.910904239184834E+001;1.496071731238340E+002;
3.618690000000000E+009;-4.914647692941662E+001;1.497567843898415E+002;
3.618695000000000E+009;-4.914802352774192E+001;1.489022267672129E+002;
3.618700000000000E+009;-4.904271039731302E+001;1.494246611622703E+002;
3.618705000000000E+009;-4.903321925139547E+001;1.499364071175275E+002;
3.618710000000000E+009;-4.915058489279187E+001;1.494688560903694E+002;
3.618715000000000E+009;-4.907222275338302E+001;1.497309382625709E+002;
3.618720000000000E+009;-4.900366626437842E+001;1.497120543458652E+002;
3.618725000000000E+009;-4.913029338819101E+001;1.488685765662456E+002;
3.618730000000000E+009;-4.908204021838052E+001;1.493675729468925E+002;
3.618735000000000E+009;-4.911999274221768E+001;1.489775644576984E+002;
3.618740000000000E+009;-4.907689799136865E+001;1.493579344525484E+002;
3.618745000000000E+009;-4.906192545634536E+001;1.487459199829943E+002;
3.618750000000000E+009;-4.919668018848412E+001;1.486373980412056E+002;
3.618755000000000E+009;-4.909515548683274E+001;1.484885590783651E+002;
3.618760000000000E+009;-4.912557041012896E+001;1.485203290404887E+002;
3.618765000000000E+009;-4.914237077817270E+001;1.488351911773645E+002;
3.618770000000000E+009;-4.917713558293708E+001;1.532636936661777E+002;
3.618775000000000E+009;-4.941954630599004E+001;1.488566053817266E+002;
3.618780000000000E+009;-4.922221512704708E+001;1.503871196208833E+002;
3.618785000000000E+009;-4.923328981564340E+001;1.480028243576698E+002;
3.618790000000000E+009;-4.916040759668677E+001;1.500572661201155E+002;
3.618795000000000E+009;-4.915724147352773E+001;1.490703759407525E+002;
3.618800000000000E+009;-4.873782003799052E+001;1.523173828243865E+002;
3.618805000000000E+009;-4.888381533609638E+001;1.472949637765579E+002;
3.618810000000000E+009;-4.920271863370138E+001;1.487643173056491E+002;
3.618815000000000E+009;-4.902145645993184E+001;1.482016906341600E+002;
3.618820000000000E+009;-4.909097369863662E+001;1.480688192677796E+002;
3.618825000000000E+009;-4.914105107228095E+001;1.481381869901581E+002;
3.618830000000000E+009;-4.911661638047883E+001;1.477882301024602E+002;
3.618835000000000E+009;-4.908865949476499E+001;1.478773648482416E+002;
3.618840000000000E+009;-4.903224013073897E+001;1.476891749875940E+002;
3.618845000000000E+009;-4.907952986323529E+001;1.479166328733601E+002;
3.618850000000000E+009;-4.906110165780004E+001;1.484171280552199E+002;
3.618855000000000E+009;-4.907490726079349E+001;1.478286495836748E+002;
3.618860000000000E+009;-4.907134441554276E+001;1.477527942107493E+002;
3.618865000000000E+009;-4.913488460433260E+001;1.474279779809191E+002;
3.618870000000000E+009;-4.914264057098330E+001;1.478469611880743E+002;
3.618875000000000E+009;-4.911038307184541E+001;1.480265554130409E+002;
3.618880000000000E+009;-4.908683310882756E+001;1.480285503737006E+002;
3.618885000000000E+009;-4.907912042862528E+001;1.481701197820532E+002;
3.618890000000000E+009;-4.906546977818563E+001;1.482897512112922E+002;
3.618895000000000E+009;-4.913023315613722E+001;1.481049437963135E+002;
3.618900000000000E+009;-4.897007596313051E+001;1.476106467243879E+002;
3.618905000000000E+009;-4.905834826402379E+001;1.470410920528987E+002;
3.618910000000000E+009;-4.909302407019784E+001;1.473454968796295E+002;
3.618915000000000E+009;-4.917744406697118E+001;1.473031609738693E+002;
3.618920000000000E+009;-4.902764655822411E+001;1.471799147405854E+002;
3.618925000000000E+009;-4.916503310224448E+001;1.472672968799662E+002;
3.618930000000000E+009;-4.913715262440875E+001;1.467884213627856E+002;
3.618935000000000E+009;-4.905929974399656E+001;1.473251611144006E+002;
3.618940000000000E+009;-4.911213633586761E+001;1.472137739305508E+002;
3.618945000000000E+009;-4.912636494159073E+001;1.471839460233807E+002;
3.618950000000000E+009;-4.905692701357418E+001;1.471462888060530E+002;
3.618955000000000E+009;-4.905483654271403E+001;1.474326349711556E+002;
3.618960000000000E+009;-4.907131557662488E+001;1.466774378444634E+002;
3.618965000000000E+009;-4.906893424180639E+001;1.469860701410394E+002;
3.618970000000000E+009;-4.907487636135410E+001;1.466650827366183E+002;
3.618975000000000E+009;-4.903035804684240E+001;1.458939747242352E+002;
3.618980000000000E+009;-4.901555987277319E+001;1.468543372240974E+002;
3.618985000000000E+009;-4.913204180178165E+001;1.460515541479390E+002;
3.618990000000000E+009;-4.905999746823551E+001;1.462846062750610E+002;
3.618995000000000E+009;-4.914124538482054E+001;1.469978648133576E+002;
3.619000000000000E+009;-4.907765244202577E+001;1.467130155445477E+002;
3.619005000000000E+009;-4.910962524037157E+001;1.463980702670787E+002;
3.619010000000000E+009;-4.905524698334127E+001;1.462728021818486E+002;
3.619015000000000E+009;-4.904728937626502E+001;1.460987845314555E+002;
3.619020000000000E+009;-4.907907326952547E+001;1.465991455301433E+002;
3.619025000000000E+009;-4.902508682804121E+001;1.466380392199529E+002;
3.619030000000000E+009;-4.907070469140604E+001;1.460261979820022E+002;
3.619035000000000E+009;-4.917542242362119E+001;1.461715021843603E+002;
3.619040000000000E+009;-4.907139590792702E+001;1.459920275272566E+002;
3.619045000000000E+009;-4.910771786785596E+001;1.462663312419334E+002;
3.619050000000000E+009;-4.909603976727610E+001;1.456205966182626E+002;
3.619055000000000E+009;-4.906687153962341E+001;1.457961096020279E+002;
3.619060000000000E+009;-4.910325965077759E+001;1.458542182681669E+002;
3.619065000000000E+009;-4.900058231962728E+001;1.456805745628016E+002;
3.619070000000000E+009;-4.907051373279036E+001;1.454577443137829E+002;
3.619075000000000E+009;-4.907016731710434E+001;1.461461460122454E+002;
3.619080000000000E+009;-4.912579635732118E+001;1.456129341882486E+002;
3.619085000000000E+009;-4.908532064694811E+001;1.455386401009706E+002;
3.619090000000000E+009;-4.905392315070313E+001;1.451720778829339E+002;
3.619095000000000E+009;-4.908934580165359E+001;1.463527105559638E+002;
3.619100000000000E+009;-4.908787374569063E+001;1.456102137220387E+002;
3.619105000000000E+009;-4.902880223968531E+001;1.458830466215517E+002;
3.619110000000000E+009;-4.910069782739971E+001;1.453598177419129E+002;
3.619115000000000E+009;-4.908234779842318E+001;1.453404177696266E+002;
3.619120000000000E+009;-4.907539027770346E+001;1.454281730908590E+002;
3.619125000000000E+009;-4.910177350600529E+001;1.458469903873900E+002;
3.619130000000000E+009;-4.911137380798557E+001;1.449595898194762E+002;
3.619135000000000E+009;-4.904022995246184E+001;1.455838028898117E+002;
3.619140000000000E+009;-4.910995653895252E+001;1.455821250475717E+002;
3.619145000000000E+009;-4.908819957433826E+001;1.457427031156891E+002;
3.619150000000000E+009;-4.908022547117427E+001;1.451440140534679E+002;
3.619155000000000E+009;-4.913674966308511E+001;1.452865395335880E+002;
3.619160000000000E+009;-4.907379826908327E+001;1.448985688049083E+002;
3.619165000000000E+009;-4.917486144069822E+001;1.449093702983828E+002;
3.619170000000000E+009;-4.909118788120380E+001;1.448268616215121E+002;
3.619175000000000E+009;-4.906178428319250E+001;1.449142949247505E+002;
3.619180000000000E+009;-4.901693302158996E+001;1.450185632073601E+002;
3.619185000000000E+009;-4.907098904061769E+001;1.447446434036540E+002;
3.619190000000000E+009;-4.910266247727187E+001;1.444295933735263E+002;
3.619195000000000E+009;-4.912926535874593E+001;1.443885627417730E+002;
3.619200000000000E+009;-4.904323618194476E+001;1.446471879524040E+002;
3.619205000000000E+009;-4.908418176093355E+001;1.444581673405813E+002;
3.619210000000000E+009;-4.912970800465921E+001;1.441877624360411E+002;
3.619215000000000E+009;-4.909467586639931E+001;1.445022706915966E+002;
3.619220000000000E+009;-4.916633393361501E+001;1.442691258011551E+002;
3.619225000000000E+009;-4.911120417273061E+001;1.445076217210550E+002;
3.619230000000000E+009;-4.902305840837848E+001;1.445110351300347E+002;
3.619235000000000E+009;-4.914082709470294E+001;1.445498154677732E+002;
3.619240000000000E+009;-4.916483067620668E+001;1.439220715164518E+002;
3.619245000000000E+009;-4.908504195231662E+001;1.447716520379402E+002;
3.619250000000000E+009;-4.911628203978093E+001;1.442898297708263E+002;
3.619255000000000E+009;-4.905889413350171E+001;1.445221318254579E+002;
3.619260000000000E+009;-4.903708072178873E+001;1.435764876188690E+002;
3.619265000000000E+009;-4.919666064763494E+001;1.438660375153563E+002;
3.619270000000000E+009;-4.908777576826204E+001;1.436149618631570E+002;
3.619275000000000E+009;-4.901098239307322E+001;1.438486141865349E+002;
3.619280000000000E+009;-4.905139908719085E+001;1.438199993872908E+002;
3.619285000000000E+009;-4.911911089484051E+001;1.435733014423443E+002;
3.619290000000000E+009;-4.904693190925819E+001;1.436760654002105E+002;
3.619295000000000E+009;-4.909423984200675E+001;1.437169030659225E+002;
3.619300000000000E+009;-4.903077823070220E+001;1.435965959861971E+002;
3.619305000000000E+009;-4.906619592229222E+001;1.435712947608274E+002;
3.619310000000000E+009;-4.908095481565208E+001;1.434399741609756E+002;
3.619315000000000E+009;-4.913038192376844E+001;1.432062655072190E+002;
3.619320000000000E+009;-4.899459173764707E+001;1.430641158736180E+002;
3.619325000000000E+009;-4.916790207250600E+001;1.433711796808172E+002;
3.619330000000000E+009;-4.912918379281145E+001;1.431829383866822E+002;
3.619335000000000E+009;-4.914863874272002E+001;1.436846762884337E+002;
3.619340000000000E+009;-4.908231010476293E+001;1.433100664479744E+002;
3.619345000000000E+009;-4.898714175660221E+001;1.435922664517435E+002;
3.619350000000000E+009;-4.904436704471528E+001;1.440449509151094E+002;
3.619355000000000E+009;-4.907014671217113E+001;1.428458769972369E+002;
3.619360000000000E+009;-4.904991185887485E+001;1.430322967210327E+002;
3.619365000000000E+009;-4.906990405062356E+001;1.428415794030888E+002;
3.619370000000000E+009;-4.911993873041141E+001;1.432887486020266E+002;
3.619375000000000E+009;-4.907830867161436E+001;1.428351137404771E+002;
3.619380000000000E+009;-4.906305221351637E+001;1.430468677280521E+002;
3.619385000000000E+009;-4.917443718521538E+001;1.430992307634326E+002;
3.619390000000000E+009;-4.905777852933196E+001;1.429968580484057E+002;
3.619395000000000E+009;-4.904297899355422E+001;1.425796374050686E+002;
3.619400000000000E+009;-4.915007529608209E+001;1.425447841007535E+002;
3.619405000000000E+009;-4.902820458430081E+001;1.429323595344497E+002;
3.619410000000000E+009;-4.910052684974629E+001;1.426372103773144E+002;
3.619415000000000E+009;-4.915401632746951E+001;1.428578247158219E+002;
3.619420000000000E+009;-4.919874600271714E+001;1.427612818740827E+002;
3.619425000000000E+009;-4.912143576346107E+001;1.423881609422455E+002;
3.619430000000000E+009;-4.900935418491115E+001;1.423103247492957E+002;
3.619435000000000E+009;-4.905941659962824E+001;1.423767968862674E+002;
3.619440000000000E+009;-4.908274859700205E+001;1.423215102905049E+002;
3.619445000000000E+009;-4.914459960765733E+001;1.427395693294712E+002;
3.619450000000000E+009;-4.905889503138945E+001;1.423386874425346E+002;
3.619455000000000E+009;-4.907393537077147E+001;1.426608628199615E+002;
3.619460000000000E+009;-4.910152364115061E+001;1.417522191022782E+002;
3.619465000000000E+009;-4.903130729923415E+001;1.417919209130324E+002;
3.619470000000000E+009;-4.900080223810650E+001;1.416183742593518E+002;
3.619475000000000E+009;-4.905305346959252E+001;1.420543471812084E+002;
3.619480000000000E+009;-4.902863432089408E+001;1.422555692072517E+002;
3.619485000000000E+009;-4.909372623632915E+001;1.416441053110849E+002;
3.619490000000000E+009;-4.895755592542395E+001;1.421427479759958E+002;
3.619495000000000E+009;-4.905539033161737E+001;1.418287395868577E+002;
3.619500000000000E+009;-4.902115945526913E+001;1.415147669197858E+002;
3.619505000000000E+009;-4.901168139401114E+001;1.411239749651552E+002;
3.619510000000000E+009;-4.911284665044482E+001;1.413749924268735E+002;
3.619515000000000E+009;-4.909331726855942E+001;1.415637539739092E+002;
3.619520000000000E+009;-4.910112790610596E+001;1.410756329879185E+002;
3.619525000000000E+009;-4.906716397715606E+001;1.408990876559020E+002;
3.619530000000000E+009;-4.905220206437846E+001;1.411496327427906E+002;
3.619535000000000E+009;-4.904592011829385E+001;1.410787495953960E+002;
3.619540000000000E+009;-4.903436728887755E+001;1.413724203562566E+002;
3.619545000000000E+009;-4.909405518865263E+001;1.411173375128383E+002;
3.619550000000000E+009;-4.901763454080863E+001;1.412825281889440E+002;
3.619555000000000E+009;-4.907451847521791E+001;1.415155550459220E+002;
3.619560000000000E+009;-4.912699853871022E+001;1.404061452639541E+002;
3.619565000000000E+009;-4.905484820496251E+001;1.414663298377676E+002;
